epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,50724.1,1.19299,0.84343,2.19768,0.96956,0.96508,0.98942,0.8871,0.9857,0.53215,2.047,0.000751077,0.000751077,0.000751077
43,52010.5,1.14625,0.83347,2.1689,0.95269,0.97159,0.98906,0.8851,0.97247,0.50657,2.02534,0.000720615,0.000720615,0.000720615
44,53285.4,1.18443,0.85698,2.17462,0.2226,0.36932,0.22104,0.06821,5.26373,8.58914,7.09533,0.000690154,0.000690154,0.000690154
45,54565.6,1.15848,0.84259,2.18817,0.97403,0.94697,0.98793,0.884,0.98949,0.51843,2.02532,0.000659692,0.000659692,0.000659692
46,55936,1.16752,0.82395,2.16891,0.96248,0.97173,0.99129,0.88756,0.98427,0.50131,2.05463,0.000629231,0.000629231,0.000629231
47,57180,1.15313,0.82795,2.16635,0.96058,0.96591,0.99042,0.89372,0.95818,0.50022,2.01631,0.000598769,0.000598769,0.000598769
48,58406.7,1.15003,0.82254,2.15825,0.95673,0.96212,0.98751,0.88513,0.98093,0.52865,2.03576,0.000568308,0.000568308,0.000568308
49,59616.4,1.15268,0.80579,2.16709,0.9678,0.97917,0.98997,0.89741,0.94644,0.46526,2.01408,0.000537846,0.000537846,0.000537846
50,60922.6,1.12623,0.78126,2.14615,0.96821,0.98051,0.9911,0.89629,0.977,0.503,2.02216,0.000507385,0.000507385,0.000507385
51,62347.3,1.10801,0.77286,2.12986,0.96832,0.98402,0.98724,0.89331,0.95631,0.48454,2.0201,0.000476923,0.000476923,0.000476923
52,63596.7,1.13604,0.78033,2.156,0.94935,0.95455,0.98359,0.85908,1.09839,0.60463,2.11672,0.000446462,0.000446462,0.000446462
53,64887.1,1.10513,0.76521,2.15055,0.95171,0.97058,0.98686,0.89058,0.93455,0.49018,2.01143,0.000416,0.000416,0.000416
54,66068,1.11309,0.78966,2.12612,0.96678,0.9697,0.98672,0.89566,0.9264,0.50123,2.00535,0.000385538,0.000385538,0.000385538
55,67378.6,1.10488,0.76272,2.132,0.97844,0.9697,0.98965,0.89765,0.93754,0.47435,2.01286,0.000355077,0.000355077,0.000355077
56,68658,0.90841,0.55119,1.94828,0.9626,0.97917,0.98843,0.88836,0.98644,0.4876,2.05578,0.000324615,0.000324615,0.000324615
57,69883.6,0.876,0.48554,1.95478,0.85297,0.79107,0.89272,0.71592,1.59231,1.38523,2.47085,0.000294154,0.000294154,0.000294154
58,71122.7,0.8679,0.48699,1.9526,0.9746,0.97348,0.99037,0.89438,0.94746,0.46302,2.012,0.000263692,0.000263692,0.000263692
59,72340.9,0.83231,0.45789,1.92639,0.96151,0.99345,0.98948,0.89954,0.91939,0.45479,1.99509,0.000233231,0.000233231,0.000233231
60,73518.6,0.8243,0.45237,1.90347,0.96993,0.97917,0.98796,0.89942,0.9343,0.45958,1.99927,0.000202769,0.000202769,0.000202769
61,74688.7,0.81253,0.44544,1.89071,0.97081,0.97159,0.98967,0.89719,0.91495,0.46712,1.98056,0.000172308,0.000172308,0.000172308
62,75853.1,0.79814,0.43741,1.87032,0.97961,0.96023,0.99028,0.8976,0.93024,0.46574,1.992,0.000141846,0.000141846,0.000141846
63,77050.4,0.80068,0.44066,1.89768,0.96471,0.97538,0.98614,0.90083,0.92123,0.45645,1.98626,0.000111385,0.000111385,0.000111385
64,78244.7,0.79624,0.4391,1.88306,0.97169,0.9751,0.98942,0.8989,0.92661,0.46573,1.98414,8.09231e-05,8.09231e-05,8.09231e-05
65,79421.1,0.78758,0.42349,1.88618,0.97154,0.9699,0.98903,0.9027,0.90949,0.46471,1.97924,5.04615e-05,5.04615e-05,5.04615e-05
