epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4960.59,2.04637,1.07132,1.13932,0.09278,0.44118,0.30164,0.09136,2.16179,4.53577,1.20964,0.00179705,0.00179705,0.00179705
43,5060.79,2.10464,1.12909,1.17718,0.63836,0.53922,0.59355,0.24801,1.95507,1.85338,1.17349,0.0017921,0.0017921,0.0017921
44,5168.88,2.09355,1.12526,1.21901,0.79762,0.91176,0.85688,0.36994,1.89032,1.02355,1.13392,0.00178715,0.00178715,0.00178715
45,5282.33,1.96783,1.06397,1.15243,0.88199,0.91176,0.88817,0.38836,1.90523,1.06816,1.15157,0.0017822,0.0017822,0.0017822
46,5395.98,1.9773,1.02399,1.16175,0.89524,0.93137,0.90836,0.4151,1.83368,0.97392,1.12528,0.00177725,0.00177725,0.00177725
47,5502.6,2.03023,1.06464,1.16117,0.87789,0.84583,0.89132,0.40779,1.7955,1.05201,1.11041,0.0017723,0.0017723,0.0017723
48,5632.29,2.09569,1.05011,1.17709,0.58705,0.58824,0.58021,0.23262,1.88297,1.73665,1.13301,0.00176735,0.00176735,0.00176735
49,5749.67,2.05852,1.12758,1.16998,0.7896,0.80946,0.8155,0.35988,1.87432,1.19608,1.12681,0.0017624,0.0017624,0.0017624
50,5851.35,1.92065,1.01557,1.11402,0.91229,0.91778,0.93302,0.42785,1.7984,0.91739,1.09561,0.00175745,0.00175745,0.00175745
51,5951.98,2.08472,1.10234,1.15672,0.93611,0.86187,0.93127,0.41787,1.91004,0.91352,1.15199,0.0017525,0.0017525,0.0017525
52,6068.32,1.96075,1.05309,1.10358,0.12017,0.06863,0.02842,0.01123,1.94616,18.0204,1.19213,0.00174755,0.00174755,0.00174755
53,6165.47,1.90165,1.01098,1.1149,0.83237,0.77892,0.85464,0.35228,1.94842,1.2707,1.14188,0.0017426,0.0017426,0.0017426
54,6264.15,1.96866,0.96816,1.15627,0.61765,0.82353,0.75331,0.34404,2.00769,2.5902,1.16582,0.00173765,0.00173765,0.00173765
55,6368.99,2.01898,1.00884,1.17966,0.84111,0.71569,0.77266,0.37036,1.86485,1.7628,1.13056,0.0017327,0.0017327,0.0017327
56,6478.55,1.97988,1.11034,1.12987,0.67523,0.79412,0.74062,0.31302,1.90263,1.30711,1.15032,0.00172775,0.00172775,0.00172775
57,6588.55,1.99847,1.08672,1.16388,0.73963,0.80392,0.80259,0.32453,1.95171,1.20841,1.16541,0.0017228,0.0017228,0.0017228
58,6696.73,2.03292,1.07329,1.1538,0.82154,0.9478,0.90967,0.39425,1.80572,1.26186,1.12323,0.00171785,0.00171785,0.00171785
59,6794.31,2.02286,1.05906,1.14191,0.91744,0.87162,0.93755,0.42712,1.90085,0.93832,1.14336,0.0017129,0.0017129,0.0017129
60,6893.21,1.97072,1.05345,1.12421,0.8729,0.80803,0.85404,0.35709,1.91214,1.2116,1.13919,0.00170795,0.00170795,0.00170795
61,6996.76,1.92016,1.05208,1.11863,0.93339,0.88235,0.93528,0.38555,1.90506,1.02219,1.1451,0.001703,0.001703,0.001703
62,7099.53,1.98572,1.03103,1.125,0.92098,0.91409,0.93286,0.37365,1.95017,1.05687,1.14712,0.00169805,0.00169805,0.00169805
