epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1537.64,1.97548,1.06109,1.21095,0.00259,0.18421,0.00103,0.00032,3.15187,321.015,1.80487,0.00179705,0.00179705,0.00179705
43,1574.1,2.0131,1.16099,1.20009,0.0028,0.18421,0.00136,0.00052,2.84977,459.583,1.51281,0.0017921,0.0017921,0.0017921
44,1610.73,1.78864,1.07106,1.06699,0.0002,0.02632,0.0001,6e-05,2.41348,41.3949,1.32922,0.00178715,0.00178715,0.00178715
45,1650.27,1.94855,1.1558,1.19344,0.00033,0.05263,0.00018,6e-05,2.34125,23.6794,1.29048,0.0017822,0.0017822,0.0017822
46,1692.22,1.97584,1.21013,1.1162,0.00346,0.07895,0.00108,0.00058,2.26807,5.91006,1.27202,0.00177725,0.00177725,0.00177725
47,1730.67,2.02527,1.09512,1.22304,0.62015,0.13158,0.14065,0.05076,2.39771,15.4206,1.34188,0.0017723,0.0017723,0.0017723
48,1769.15,1.90208,1.03654,1.14563,0.76663,0.23684,0.22484,0.08982,2.46237,73.5522,1.36556,0.00176735,0.00176735,0.00176735
49,1807.84,1.95259,1.09742,1.17789,0.7789,0.28947,0.29304,0.14668,2.14783,65.7098,1.25576,0.0017624,0.0017624,0.0017624
50,1845.75,1.94698,0.98549,1.12176,0.58119,0.26316,0.30554,0.13374,2.02296,21.4387,1.17601,0.00175745,0.00175745,0.00175745
51,1882.19,2.04833,1.04746,1.15964,0.49662,0.36842,0.33971,0.13448,2.01784,11.0658,1.17254,0.0017525,0.0017525,0.0017525
52,1925.16,1.97231,1.0078,1.15849,0.53881,0.52632,0.43719,0.1526,2.16681,2.30371,1.20167,0.00174755,0.00174755,0.00174755
53,1967.76,1.8345,0.9389,1.10298,0.52037,0.5,0.46831,0.15951,2.2266,2.282,1.22103,0.0017426,0.0017426,0.0017426
54,2005.36,1.9159,0.95902,1.15074,0.70457,0.47368,0.53314,0.18984,2.24143,1.87155,1.23429,0.00173765,0.00173765,0.00173765
55,2046.8,1.88579,1.05146,1.10823,0.47206,0.30614,0.25601,0.13015,2.013,3.50574,1.14895,0.0017327,0.0017327,0.0017327
56,2079.83,1.84743,1.12464,1.15337,0.83661,0.65789,0.73128,0.32508,2.12706,1.39365,1.19563,0.00172775,0.00172775,0.00172775
57,2112.35,1.88774,1.0637,1.08299,0.62714,0.55263,0.57686,0.25386,2.11027,1.65561,1.19826,0.0017228,0.0017228,0.0017228
58,2145.1,2.02481,0.94275,1.19857,0.62492,0.55263,0.55596,0.22689,2.17484,1.86587,1.21693,0.00171785,0.00171785,0.00171785
59,2176.51,1.82267,0.97004,1.09954,0.73743,0.71053,0.71655,0.27939,2.07214,1.27895,1.19008,0.0017129,0.0017129,0.0017129
60,2210.44,1.77951,0.91965,1.07278,0.72404,0.81579,0.79515,0.30338,2.05559,1.3121,1.17424,0.00170795,0.00170795,0.00170795
61,2244.93,1.85712,0.93678,1.12492,0.82585,0.81579,0.85332,0.33562,1.98474,1.67921,1.14521,0.001703,0.001703,0.001703
62,2279.59,1.85038,1.02147,1.10735,0.36607,0.34211,0.33675,0.13541,2.05833,1.84123,1.17768,0.00169805,0.00169805,0.00169805
63,2315.99,1.81405,0.93868,1.12844,0.08034,0.21053,0.03562,0.01541,1.91207,4.7826,1.12002,0.0016931,0.0016931,0.0016931
64,2353.59,1.89981,0.92079,1.19171,0.12964,0.21053,0.04446,0.02037,1.99298,9.14949,1.14434,0.00168815,0.00168815,0.00168815
65,2390.34,1.86549,0.98188,1.11924,0.15331,0.26316,0.08929,0.04182,2.02512,11.4601,1.16845,0.0016832,0.0016832,0.0016832
66,2424.96,1.85572,1.039,1.13431,0.65487,0.63158,0.6615,0.28154,2.02691,2.10372,1.18275,0.00167825,0.00167825,0.00167825
67,2456.47,1.73341,0.9302,1.09231,0.63211,0.47368,0.57486,0.25995,2.26907,2.13358,1.23704,0.0016733,0.0016733,0.0016733
68,2488.29,1.76832,0.98443,1.11236,0.52144,0.60526,0.5582,0.22076,2.22189,1.37791,1.23587,0.00166835,0.00166835,0.00166835
69,2519.95,1.8536,1.11782,1.11646,0.29335,0.68421,0.29222,0.13061,2.18007,1.7324,1.23283,0.0016634,0.0016634,0.0016634
70,2550.75,1.85868,1.0719,1.10413,0.53353,0.60204,0.53073,0.21528,2.16861,1.41271,1.22868,0.00165845,0.00165845,0.00165845
71,2581.46,1.8478,0.96522,1.15026,0.689,0.93292,0.8067,0.33597,1.99359,1.20217,1.15932,0.0016535,0.0016535,0.0016535
72,2612.83,1.7646,0.99787,1.10019,0.82161,0.92105,0.93748,0.40039,1.95774,1.10965,1.16282,0.00164855,0.00164855,0.00164855
73,2646.52,1.72176,0.88258,1.07159,0.71685,0.81579,0.81935,0.3467,2.09276,1.46903,1.22973,0.0016436,0.0016436,0.0016436
74,2684.48,1.82514,0.98337,1.09654,0.13717,0.31579,0.14141,0.05487,2.02993,3.22158,1.18018,0.00163865,0.00163865,0.00163865
75,2722.27,1.87536,0.96059,1.10863,0.32701,0.44737,0.37874,0.16528,1.84995,2.11327,1.10557,0.0016337,0.0016337,0.0016337
76,2754.3,1.98873,1.09405,1.19324,0.78579,0.86884,0.85124,0.36832,1.90023,1.06671,1.11187,0.00162875,0.00162875,0.00162875
77,2785.53,1.86745,1.03397,1.11846,0.86075,0.89474,0.90311,0.37049,1.94871,1.06671,1.13008,0.0016238,0.0016238,0.0016238
78,2816.95,1.88085,0.96309,1.16085,0.68715,0.86704,0.82825,0.32679,2.07913,1.11073,1.17791,0.00161885,0.00161885,0.00161885
79,2848.45,1.805,0.94184,1.09364,0.75851,0.78947,0.81129,0.3228,2.08534,1.03952,1.1846,0.0016139,0.0016139,0.0016139
80,2879.21,1.94398,0.97752,1.14147,0.83008,0.81579,0.83381,0.33184,2.02595,0.9702,1.15337,0.00160895,0.00160895,0.00160895
81,2909.2,1.80171,0.85992,1.07521,0.85446,0.84211,0.86648,0.33641,2.02558,0.99027,1.15315,0.001604,0.001604,0.001604
82,2940.63,1.68349,0.97376,1.07194,0.75922,0.74697,0.77092,0.29617,2.08618,1.09836,1.18384,0.00159905,0.00159905,0.00159905
83,2970.63,1.8809,0.96905,1.12003,0.54397,0.5652,0.54208,0.18629,2.27521,1.49406,1.25629,0.0015941,0.0015941,0.0015941
84,3007.37,1.77758,0.94582,1.07922,0.51344,0.57895,0.63602,0.24585,1.99995,1.74966,1.15903,0.00158915,0.00158915,0.00158915
85,3043.41,1.74996,0.89368,1.06965,0.49063,0.65907,0.59971,0.26882,1.92414,2.15814,1.12979,0.0015842,0.0015842,0.0015842
86,3074.52,1.72481,1.04438,1.07613,0.00637,0.02632,0.00328,0.0023,2.56394,6.07147,1.35182,0.00157925,0.00157925,0.00157925
87,3104.49,1.8197,0.98591,1.08408,0.00637,0.02632,0.00328,0.0023,2.64547,8.24421,1.39819,0.0015743,0.0015743,0.0015743
88,3134.03,1.68081,0.87893,1.07659,0.04762,0.05263,0.02932,0.01305,2.3902,7.29068,1.27842,0.00156935,0.00156935,0.00156935
89,3164.72,1.66191,0.88569,1.08472,0.25714,0.23684,0.30475,0.14218,2.20914,5.76741,1.2264,0.0015644,0.0015644,0.0015644
90,3196.05,1.70948,0.92568,1.08974,0.71694,0.65789,0.67991,0.29184,1.95103,1.49413,1.13912,0.00155945,0.00155945,0.00155945
91,3228.17,1.71796,0.93554,1.03472,0.86202,0.92105,0.90534,0.41611,1.81585,0.92735,1.10454,0.0015545,0.0015545,0.0015545
92,3259.51,1.64625,0.94375,1.06692,0.85521,0.84211,0.90615,0.40234,1.92544,1.07707,1.14195,0.00154955,0.00154955,0.00154955
93,3290.49,1.85115,0.85218,1.1118,0.88836,0.89474,0.88846,0.36997,2.02074,1.11422,1.17469,0.0015446,0.0015446,0.0015446
94,3321.95,1.74876,0.84108,1.07244,0.87209,0.89718,0.92214,0.41481,1.96069,0.97456,1.14817,0.00153965,0.00153965,0.00153965
95,3352.66,1.81894,0.82409,1.08808,0.8955,0.84211,0.91127,0.42479,1.89432,1.05125,1.10598,0.0015347,0.0015347,0.0015347
96,3382.53,1.7743,0.9729,1.15691,0.8664,0.84211,0.91408,0.37383,1.95269,1.27571,1.12109,0.00152975,0.00152975,0.00152975
97,3412.2,1.89874,0.91909,1.14713,0.88479,0.86842,0.90036,0.38823,1.97892,1.18545,1.13231,0.0015248,0.0015248,0.0015248
98,3443.44,1.68834,0.83787,1.08559,0.94227,0.85915,0.89486,0.39572,2.06793,0.93222,1.17579,0.00151985,0.00151985,0.00151985
99,3473.01,1.85812,0.83019,1.07285,0.91431,0.8424,0.89798,0.39082,2.07274,0.92877,1.17755,0.0015149,0.0015149,0.0015149
100,3503.15,1.63178,0.86754,1.07469,0.88844,0.81579,0.86955,0.36703,2.04341,0.91345,1.1498,0.00150995,0.00150995,0.00150995
101,3532.71,1.77499,0.85939,1.11629,0.84402,0.81579,0.85785,0.38595,2.02326,0.94039,1.14647,0.001505,0.001505,0.001505
102,3561.91,1.7083,0.86206,1.08523,0.7595,0.89474,0.8695,0.36967,2.05747,1.03106,1.16661,0.00150005,0.00150005,0.00150005
103,3591.07,1.75559,1.0114,1.12568,0.79779,0.65789,0.7049,0.25421,2.24545,1.5019,1.24066,0.0014951,0.0014951,0.0014951
104,3620.35,1.74634,0.91717,1.09292,0.72362,0.48252,0.58212,0.2479,2.15869,2.4121,1.19538,0.00149015,0.00149015,0.00149015
105,3650.21,1.67941,0.87188,1.0658,0.66903,0.52632,0.57387,0.25214,2.09558,2.14691,1.17555,0.0014852,0.0014852,0.0014852
106,3680.52,1.64955,0.88241,1.06414,0.76397,0.59643,0.66582,0.3057,2.06518,1.39944,1.16093,0.00148025,0.00148025,0.00148025
107,3712.97,1.76967,0.93323,1.07508,0.75252,0.73684,0.81187,0.34611,2.03909,1.98915,1.15888,0.0014753,0.0014753,0.0014753
108,3755.57,1.73741,0.90064,1.10418,0.32762,0.68421,0.46723,0.22036,1.95891,4.66863,1.13914,0.00147035,0.00147035,0.00147035
109,3796.85,1.75487,0.85404,1.08508,0.25434,0.42105,0.23593,0.11496,1.99223,6.01626,1.14753,0.0014654,0.0014654,0.0014654
110,3836.09,1.6838,0.86196,1.07274,0.25257,0.18421,0.10795,0.05309,1.98676,7.1604,1.14427,0.00146045,0.00146045,0.00146045
111,3881.7,1.73823,0.87458,1.05471,0.31585,0.37675,0.27138,0.13103,2.0399,5.12098,1.15345,0.0014555,0.0014555,0.0014555
