epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,842.947,0.60258,0.57278,1.09166,0.94969,0.90219,0.9926,0.85073,0.57948,0.54231,1.13579,0.00149784,0.00149784,0.00149784
43,860.162,0.60894,0.55592,1.10806,0.97347,0.96117,0.9942,0.86506,0.57761,0.45963,1.15458,0.00149372,0.00149372,0.00149372
44,878.465,0.60893,0.57231,1.10403,0.95964,0.98162,0.995,0.83998,0.69104,0.46829,1.22455,0.00148959,0.00148959,0.00148959
45,895.894,0.59389,0.51724,1.07854,1,0.96087,0.99,0.85249,0.63298,0.41571,1.22257,0.00148546,0.00148546,0.00148546
46,912.315,0.63207,0.54676,1.12004,0.97898,0.95143,0.96249,0.80902,0.71875,0.55895,1.28747,0.00148134,0.00148134,0.00148134
47,929.308,0.61484,0.50931,1.09151,0.87915,0.90286,0.94891,0.57381,1.43629,0.96045,2.11608,0.00147721,0.00147721,0.00147721
48,945.589,0.61167,0.57175,1.08734,0.74029,0.85417,0.80545,0.4826,2.00907,1.67779,2.50274,0.00147309,0.00147309,0.00147309
49,963.037,0.60058,0.51969,1.08626,0.96289,0.99732,0.995,0.88827,0.52744,0.36303,1.04944,0.00146896,0.00146896,0.00146896
50,980.827,0.60544,0.5546,1.09469,0.98506,0.97917,0.99346,0.89548,0.50291,0.38318,1.05137,0.00146483,0.00146483,0.00146483
51,998.711,0.5748,0.53206,1.07128,0.95861,0.98078,0.995,0.85736,0.577,0.46181,1.12513,0.00146071,0.00146071,0.00146071
52,1015.69,0.60445,0.51986,1.09812,0.96358,0.94518,0.995,0.90126,0.43925,0.41922,1.01106,0.00145658,0.00145658,0.00145658
53,1032.97,0.56995,0.49642,1.0724,0.95315,0.99373,0.9926,0.91353,0.4514,0.35552,1.01439,0.00145246,0.00145246,0.00145246
54,1050.77,0.53994,0.47012,1.05414,0.21846,0.91667,0.43339,0.11355,2.91354,2.50905,4.77972,0.00144833,0.00144833,0.00144833
55,1068.38,0.60448,0.48211,1.10253,0.59027,0.72917,0.6685,0.17907,3.17566,1.57213,5.56723,0.00144421,0.00144421,0.00144421
56,1086.79,0.59158,0.53216,1.0981,0.96712,0.9375,0.99118,0.85398,0.59788,0.40253,1.13116,0.00144008,0.00144008,0.00144008
57,1104.34,0.59079,0.55385,1.10115,0.97976,0.95833,0.99266,0.89297,0.47114,0.3452,1.01543,0.00143595,0.00143595,0.00143595
58,1122.44,0.54358,0.51542,1.05371,0.95101,0.97653,0.9934,0.88136,0.52208,0.38411,1.0923,0.00143183,0.00143183,0.00143183
59,1140.5,0.56754,0.50877,1.08029,0.93646,0.95154,0.97842,0.58269,1.53233,0.8517,2.50828,0.0014277,0.0014277,0.0014277
60,1158.57,0.54717,0.47873,1.04072,0.96415,0.965,0.99026,0.7939,0.68408,0.53672,1.25354,0.00142358,0.00142358,0.00142358
61,1175.63,0.54029,0.45724,1.04829,0.96431,0.97366,0.9828,0.88276,0.50523,0.40702,1.04437,0.00141945,0.00141945,0.00141945
62,1193.55,0.57933,0.47668,1.08201,0.52393,0.65215,0.6979,0.2549,2.60859,2.10001,4.68008,0.00141532,0.00141532,0.00141532
63,1211.23,0.56765,0.48625,1.06522,0.98553,0.97917,0.9942,0.8327,0.66763,0.44798,1.23871,0.0014112,0.0014112,0.0014112
64,1228.91,0.53882,0.48006,1.06371,0.95508,0.99356,0.9926,0.89212,0.49527,0.33567,1.06383,0.00140707,0.00140707,0.00140707
65,1245.96,0.56701,0.4853,1.07611,0.9743,0.9628,0.99198,0.91447,0.4229,0.32703,1.02086,0.00140295,0.00140295,0.00140295
66,1263.74,0.53633,0.46654,1.05755,0.99373,0.96616,0.995,0.89781,0.45547,0.3111,1.029,0.00139882,0.00139882,0.00139882
67,1285.54,0.52815,0.46796,1.04691,0.98265,0.99581,0.995,0.90861,0.46881,0.31293,1.03875,0.0013947,0.0013947,0.0013947
68,1306.38,0.55261,0.49122,1.07386,0.94525,0.97531,0.981,0.84312,0.5959,0.45923,1.12265,0.00139057,0.00139057,0.00139057
69,1327.2,0.53873,0.49798,1.05946,0.92041,0.97569,0.99,0.90912,0.4267,0.40424,0.98484,0.00138644,0.00138644,0.00138644
70,1348.72,0.55277,0.51055,1.07861,0.96448,0.94384,0.9942,0.92596,0.40735,0.39434,0.9529,0.00138232,0.00138232,0.00138232
71,1368.98,0.56476,0.4977,1.06864,0.99489,1,0.995,0.8814,0.49318,0.41346,1.03721,0.00137819,0.00137819,0.00137819
72,1390.04,0.52778,0.45961,1.05093,0.98609,0.9973,0.995,0.864,0.57914,0.33802,1.14785,0.00137407,0.00137407,0.00137407
73,1411.63,0.55061,0.48544,1.07286,0.98908,0.9982,0.995,0.89369,0.48667,0.29176,1.04659,0.00136994,0.00136994,0.00136994
74,1431.77,0.53305,0.47688,1.04131,0.99087,0.99381,0.995,0.88684,0.56138,0.32624,1.10465,0.00136581,0.00136581,0.00136581
75,1452.15,0.5658,0.51618,1.07249,0.97025,1,0.9942,0.89103,0.48563,0.32672,1.04035,0.00136169,0.00136169,0.00136169
76,1473.19,0.55501,0.47302,1.05927,0.9732,0.9767,0.9934,0.88767,0.48897,0.3798,1.04005,0.00135756,0.00135756,0.00135756
