epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5314.98,1.0611,0.67154,2.0623,0.43139,0.08333,0.11442,0.04316,5.23905,9.29173,5.99292,0.0015941,0.0015941,0.0015941
43,5463.9,1.03183,0.65205,2.0537,0.88253,0.35985,0.61081,0.34247,3.71734,5.12368,4.86571,0.0015842,0.0015842,0.0015842
44,5612.3,1.03991,0.64511,2.06698,0.8368,0.6215,0.79974,0.59468,2.0501,2.63826,2.81311,0.0015743,0.0015743,0.0015743
45,5757.63,1.02955,0.65507,2.05204,0.98154,0.97348,0.98841,0.88713,0.99428,0.46872,2.0302,0.0015644,0.0015644,0.0015644
46,5933.45,1.03179,0.64688,2.06108,0.99418,0.97089,0.99234,0.90301,0.91003,0.44108,1.96479,0.0015545,0.0015545,0.0015545
47,6118.43,1.02461,0.63371,2.04434,0.97747,0.98587,0.99188,0.9036,0.91976,0.44099,1.99814,0.0015446,0.0015446,0.0015446
48,6298.78,1.0238,0.65061,2.05691,0.91536,0.45064,0.73996,0.54211,2.4453,4.42931,3.30269,0.0015347,0.0015347,0.0015347
49,6480.4,1.03944,0.6433,2.05473,0.95043,0.92235,0.97587,0.81492,1.4559,0.8536,2.3671,0.0015248,0.0015248,0.0015248
50,6694.41,1.03849,0.64083,2.06126,0.86725,0.58144,0.74071,0.47154,2.75105,2.74035,3.31032,0.0015149,0.0015149,0.0015149
51,6878.66,1.05781,0.66092,2.0656,0.90594,0.47428,0.74719,0.50526,2.47089,3.64987,3.11658,0.001505,0.001505,0.001505
52,7076.93,1.00892,0.62866,2.03765,0.63648,0.31834,0.44045,0.23047,4.28732,5.24841,4.39762,0.0014951,0.0014951,0.0014951
53,7264.94,1.00681,0.63388,2.04494,0.97621,0.95833,0.98734,0.88926,0.94572,0.48658,1.9744,0.0014852,0.0014852,0.0014852
54,7444.57,1.03449,0.65704,2.07577,0.21107,0.22538,0.12322,0.02672,7.40626,9.06988,12.1297,0.0014753,0.0014753,0.0014753
55,7637.92,1.03852,0.65382,2.04918,0.13757,0.3447,0.17643,0.07287,6.01317,8.55505,5.95786,0.0014654,0.0014654,0.0014654
56,7820.9,1.02819,0.63674,2.05356,0.96438,0.97425,0.98708,0.88916,0.99823,0.47358,2.0014,0.0014555,0.0014555,0.0014555
57,7994.35,1.01982,0.6504,2.05311,0.97549,0.98005,0.99223,0.9135,0.90023,0.42892,1.94585,0.0014456,0.0014456,0.0014456
58,8188.49,1.04072,0.63851,2.06276,0.9941,0.95729,0.99336,0.9042,0.94983,0.43813,2.00373,0.0014357,0.0014357,0.0014357
59,8381.76,1.02571,0.62357,2.05257,0.26132,0.22159,0.15505,0.04041,6.56485,9.82884,8.85122,0.0014258,0.0014258,0.0014258
60,8553.43,1.00343,0.63249,2.03586,0.98648,0.96717,0.98935,0.87425,1.07366,0.50151,2.06679,0.0014159,0.0014159,0.0014159
61,8740.83,1.01628,0.63598,2.05242,0.97735,0.98072,0.98961,0.90352,0.904,0.44158,1.95411,0.001406,0.001406,0.001406
62,8932.09,0.98668,0.60226,2.03248,0.98997,0.9678,0.99308,0.90737,0.87994,0.45035,1.93905,0.0013961,0.0013961,0.0013961
63,9127.78,1.01325,0.63381,2.03764,0.96553,0.98295,0.99073,0.89319,0.96214,0.47369,1.992,0.0013862,0.0013862,0.0013862
64,9316.06,1.01841,0.63411,2.04435,0.94508,0.94524,0.98612,0.84769,1.14268,0.73914,2.15829,0.0013763,0.0013763,0.0013763
65,9496.3,1.03737,0.66027,2.06524,0.01424,0.04356,0.01024,0.00392,6.24166,12.4799,7.29646,0.0013664,0.0013664,0.0013664
66,9694.04,1.01881,0.63093,2.05419,0.858,0.77273,0.88063,0.67994,1.91821,2.37515,2.81669,0.0013565,0.0013565,0.0013565
67,9877.49,0.99056,0.58847,2.02721,0.52688,0.18561,0.31652,0.15011,4.66207,9.88952,7.0488,0.0013466,0.0013466,0.0013466
68,10063.7,0.99227,0.60486,2.02167,0.97973,0.97917,0.99039,0.89711,0.97216,0.45972,2.0209,0.0013367,0.0013367,0.0013367
69,10244.7,1.01497,0.63771,2.05324,0.24049,0.11553,0.09325,0.02089,7.08366,11.1044,11.5857,0.0013268,0.0013268,0.0013268
70,10440.2,0.99992,0.62788,2.03356,0.63452,0.5557,0.63307,0.43523,2.55534,4.61581,3.30406,0.0013169,0.0013169,0.0013169
71,10629.4,0.99182,0.61152,2.02288,0.15945,0.43939,0.21096,0.08798,5.10239,7.68813,5.37159,0.001307,0.001307,0.001307
72,10813.5,1.00782,0.60548,2.0409,0.92414,0.74811,0.88506,0.732,1.41214,1.28754,2.33832,0.0012971,0.0012971,0.0012971
73,10993.3,0.99984,0.60841,2.02768,0.94004,0.92614,0.97603,0.82265,1.31237,0.83736,2.2749,0.0012872,0.0012872,0.0012872
74,11174.5,1.00115,0.6051,2.0387,0.98666,0.98084,0.99065,0.9122,0.87252,0.44451,1.9512,0.0012773,0.0012773,0.0012773
75,11358.6,0.98257,0.60531,2.0391,0.96248,0.97727,0.98878,0.88505,1.03902,0.5766,2.06934,0.0012674,0.0012674,0.0012674
76,11545.3,1.00858,0.61301,2.03408,0.20926,0.23106,0.18628,0.05632,7.1552,11.1416,8.04483,0.0012575,0.0012575,0.0012575
77,11738.8,0.98171,0.62097,2.01574,0.98464,0.97538,0.98944,0.90685,0.92247,0.5304,1.97978,0.0012476,0.0012476,0.0012476
78,11919.3,1.00643,0.61205,2.04067,0.96932,0.95728,0.98684,0.88505,1.03581,0.52715,2.0748,0.0012377,0.0012377,0.0012377
79,12112,0.98025,0.59581,2.03217,0.96513,0.94318,0.9852,0.84603,1.20591,0.63905,2.17803,0.0012278,0.0012278,0.0012278
