epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,1790.82,0.53273,0.48909,1.05016,0.98595,0.96056,0.99296,0.90072,0.46948,0.37136,1.08317,0.00147721,0.00147721,0.00147721
48,1828.21,0.54271,0.4787,1.07123,0.51466,0.70347,0.58,0.13962,3.15605,1.70062,5.1195,0.00147309,0.00147309,0.00147309
49,1866.85,0.52691,0.48784,1.04674,0.74034,0.89167,0.93272,0.69864,0.97563,0.98085,1.54794,0.00146896,0.00146896,0.00146896
50,1905.74,0.51676,0.45149,1.05273,0.88998,0.90074,0.97715,0.87136,0.47213,0.56211,1.08142,0.00146483,0.00146483,0.00146483
51,1941.78,0.52196,0.47829,1.03914,0.60278,0.53056,0.42503,0.07863,3.75324,1.39581,8.83445,0.00146071,0.00146071,0.00146071
52,1977.98,0.54657,0.48757,1.06646,0.95641,0.96528,0.99012,0.8747,0.49624,0.36435,1.07886,0.00145658,0.00145658,0.00145658
53,2015.18,0.51705,0.44623,1.03489,0.97567,0.98681,0.99207,0.87018,0.56238,0.36347,1.16159,0.00145246,0.00145246,0.00145246
54,2052.75,0.55171,0.47079,1.07612,0.96158,0.95898,0.98851,0.88485,0.47997,0.36726,1.10483,0.00144833,0.00144833,0.00144833
55,2092.7,0.51738,0.46704,1.05577,0.98039,0.96183,0.9906,0.88176,0.49136,0.33068,1.1535,0.00144421,0.00144421,0.00144421
56,2132.49,0.52162,0.44473,1.04736,0.86221,0.95992,0.98493,0.9206,0.41709,0.4749,1.03203,0.00144008,0.00144008,0.00144008
57,2170.89,0.48637,0.43215,1.01571,0.95626,0.91275,0.96482,0.59562,1.37849,0.73025,1.95226,0.00143595,0.00143595,0.00143595
58,2210.68,0.52823,0.48457,1.04565,0.9794,0.95278,0.99208,0.86728,0.54593,0.34941,1.12284,0.00143183,0.00143183,0.00143183
59,2247.97,0.5389,0.47117,1.06636,0.98002,0.9394,0.99125,0.85504,0.60561,0.41621,1.1919,0.0014277,0.0014277,0.0014277
60,2285.31,0.55421,0.45972,1.07741,0.93677,0.91099,0.97943,0.8859,0.44826,0.42674,1.01627,0.00142358,0.00142358,0.00142358
61,2323.58,0.53447,0.44915,1.05742,0.90377,0.92708,0.95899,0.62488,1.21658,0.74967,1.92846,0.00141945,0.00141945,0.00141945
62,2363.93,0.50728,0.45652,1.03787,0.96247,0.95833,0.99267,0.88714,0.45847,0.33971,1.04768,0.00141532,0.00141532,0.00141532
63,2406.53,0.53737,0.43879,1.04995,0.97295,0.93323,0.98912,0.90138,0.40259,0.32592,0.98354,0.0014112,0.0014112,0.0014112
64,2446.98,0.52446,0.43244,1.04599,0.54246,0.75972,0.7647,0.25043,2.72757,2.06774,4.5056,0.00140707,0.00140707,0.00140707
65,2490.59,0.49017,0.45403,1.03131,0.9462,0.95486,0.98755,0.89541,0.45333,0.37854,1.08696,0.00140295,0.00140295,0.00140295
66,2530.87,0.50002,0.42963,1.03139,0.92923,0.91667,0.98655,0.90877,0.4066,0.40907,0.98846,0.00139882,0.00139882,0.00139882
67,2569.91,0.50704,0.45144,1.03878,0.95431,0.97184,0.99032,0.90885,0.40191,0.36318,0.99459,0.0013947,0.0013947,0.0013947
68,2609.19,0.4956,0.448,1.03791,0.92236,0.92591,0.99114,0.92026,0.39642,0.38515,0.98067,0.00139057,0.00139057,0.00139057
69,2647.9,0.48837,0.43558,1.02608,0.97166,0.94572,0.98853,0.84253,0.58648,0.48432,1.16096,0.00138644,0.00138644,0.00138644
70,2686.43,0.48316,0.42156,1.02829,0.99512,0.97917,0.99459,0.93196,0.37834,0.26815,0.97903,0.00138232,0.00138232,0.00138232
71,2726.38,0.47967,0.42029,1.02708,0.95714,0.96464,0.99105,0.90672,0.44637,0.32415,1.06562,0.00137819,0.00137819,0.00137819
72,2766.17,0.48191,0.39481,1.02041,0.6739,0.83611,0.84834,0.41015,1.95254,1.233,3.18235,0.00137407,0.00137407,0.00137407
73,2806.83,0.48436,0.41148,1.02407,0.88822,0.79549,0.92085,0.76276,0.62247,0.73337,1.16513,0.00136994,0.00136994,0.00136994
74,2847.6,0.50658,0.41766,1.03944,0.97093,0.93297,0.99335,0.92748,0.39327,0.30442,0.97206,0.00136581,0.00136581,0.00136581
75,2888.13,0.48119,0.40771,1.03174,0.952,0.99087,0.99351,0.91835,0.45384,0.33506,1.04808,0.00136169,0.00136169,0.00136169
76,2930.97,0.48537,0.42223,1.03428,0.9585,0.97361,0.99171,0.90893,0.43013,0.3226,1.02411,0.00135756,0.00135756,0.00135756
77,2969.98,0.4853,0.41838,1.02022,0.97169,0.96656,0.99255,0.93478,0.35922,0.2998,0.95519,0.00135344,0.00135344,0.00135344
78,3012.97,0.49065,0.42813,1.03394,0.97184,0.97349,0.99187,0.93933,0.36149,0.28707,0.95282,0.00134931,0.00134931,0.00134931
79,3054.11,0.48773,0.44594,1.04445,0.97751,0.97361,0.99353,0.90404,0.45924,0.29649,1.04102,0.00134519,0.00134519,0.00134519
80,3094.09,0.47799,0.40172,1.02022,0.98138,0.94959,0.99169,0.90329,0.45073,0.32376,1.03836,0.00134106,0.00134106,0.00134106
81,3132.16,0.48514,0.42123,1.02677,0.97487,0.97993,0.98994,0.93172,0.3624,0.30222,0.95127,0.00133693,0.00133693,0.00133693
82,3173.37,0.4727,0.41009,1.02443,0.91008,0.94352,0.97477,0.80561,0.69983,0.52256,1.30713,0.00133281,0.00133281,0.00133281
83,3214.71,0.4818,0.40978,1.03853,0.9717,0.94981,0.98873,0.90846,0.41063,0.31492,1.02702,0.00132868,0.00132868,0.00132868
84,3257.07,0.4768,0.4121,1.02113,0.95642,0.97626,0.98873,0.91448,0.39517,0.31454,0.99323,0.00132456,0.00132456,0.00132456
85,3299.59,0.47691,0.39913,1.02952,0.95267,0.93352,0.99122,0.86749,0.56852,0.3956,1.17455,0.00132043,0.00132043,0.00132043
86,3341.28,0.46959,0.39055,1.02272,0.95565,0.98169,0.99052,0.90448,0.43477,0.33393,1.04427,0.0013163,0.0013163,0.0013163
87,3384.74,0.46495,0.40925,1.01958,0.95944,0.95375,0.98631,0.84203,0.59306,0.37712,1.17939,0.00131218,0.00131218,0.00131218
88,3425.44,0.49858,0.4064,1.03997,0.97708,0.97902,0.99276,0.92284,0.39401,0.29724,0.99639,0.00130805,0.00130805,0.00130805
89,3465.61,0.47787,0.39953,1.01496,0.9713,0.98611,0.99279,0.92845,0.38511,0.30627,0.98312,0.00130393,0.00130393,0.00130393
90,3508.31,0.46984,0.40781,1.01976,0.91895,0.93889,0.9774,0.85968,0.54086,0.44308,1.15491,0.0012998,0.0012998,0.0012998
91,3547.87,0.48413,0.40848,1.02653,0.89764,0.82986,0.93493,0.44014,1.6796,1.08836,2.37359,0.00129568,0.00129568,0.00129568
92,3590.6,0.47566,0.41572,1.02399,0.97454,0.96042,0.99201,0.9133,0.41956,0.31277,1.01219,0.00129155,0.00129155,0.00129155
93,3631.43,0.4566,0.39646,1.00433,0.93642,0.88338,0.98351,0.86548,0.53405,0.44921,1.11571,0.00128742,0.00128742,0.00128742
94,3673.42,0.46716,0.39598,1.00616,0.97231,0.97354,0.99213,0.93966,0.34681,0.26262,0.93402,0.0012833,0.0012833,0.0012833
95,3713.83,0.45179,0.40138,1.00475,0.95511,0.96068,0.99186,0.9152,0.40336,0.28427,0.98581,0.00127917,0.00127917,0.00127917
96,3754.51,0.45648,0.38185,1.00238,0.94315,0.95489,0.98758,0.87063,0.54788,0.37168,1.14092,0.00127505,0.00127505,0.00127505
97,3795.12,0.48502,0.40349,1.02202,0.45174,0.67708,0.54456,0.11514,3.31963,1.57105,6.51907,0.00127092,0.00127092,0.00127092
98,3834.82,0.45971,0.40973,1.00682,0.95709,0.95972,0.98583,0.91255,0.40009,0.32366,0.99096,0.00126679,0.00126679,0.00126679
99,3876.24,0.45387,0.39429,1.01752,0.90681,0.95308,0.97186,0.90963,0.35912,0.42521,0.96869,0.00126267,0.00126267,0.00126267
100,3917.57,0.45863,0.39054,0.9975,0.96786,0.96666,0.98445,0.92524,0.35184,0.29213,0.97243,0.00125854,0.00125854,0.00125854
101,3960.22,0.4617,0.39061,1.01716,0.97092,0.95785,0.98681,0.90364,0.40389,0.31955,1.0077,0.00125442,0.00125442,0.00125442
102,4000.75,0.47323,0.38796,1.01226,0.97654,0.95156,0.9921,0.93189,0.37984,0.3117,0.97361,0.00125029,0.00125029,0.00125029
103,4041.32,0.48283,0.41076,1.02604,0.97414,0.97103,0.9923,0.94101,0.36425,0.27773,0.95783,0.00124617,0.00124617,0.00124617
104,4080.54,0.4869,0.38887,1.01779,0.96531,0.98271,0.9917,0.92256,0.40213,0.3053,0.98431,0.00124204,0.00124204,0.00124204
105,4119.92,0.47005,0.38784,1.02561,0.9748,0.98086,0.99203,0.94135,0.36483,0.28495,0.94903,0.00123791,0.00123791,0.00123791
106,4160.31,0.45965,0.39055,1.01235,0.96762,0.96597,0.99169,0.88713,0.49473,0.347,1.07158,0.00123379,0.00123379,0.00123379
107,4204.19,0.45164,0.38082,1.00941,0.97099,0.97841,0.98782,0.93204,0.35614,0.28042,0.95514,0.00122966,0.00122966,0.00122966
108,4247.27,0.47517,0.4072,1.02315,0.95887,0.97256,0.97374,0.93184,0.34077,0.29191,0.93406,0.00122554,0.00122554,0.00122554
109,4290.32,0.45046,0.38224,0.99851,0.90995,0.90526,0.97185,0.90533,0.38185,0.47975,0.96725,0.00122141,0.00122141,0.00122141
110,4333.33,0.45705,0.37605,1.01176,0.96993,0.98681,0.98694,0.92884,0.36689,0.30738,0.95305,0.00121729,0.00121729,0.00121729
111,4374.33,0.48025,0.39419,1.03543,0.98017,0.97222,0.98817,0.93177,0.39044,0.30946,0.97229,0.00121316,0.00121316,0.00121316
112,4417.64,0.46176,0.37847,1.02661,0.95028,0.90321,0.98376,0.84308,0.58081,0.47846,1.16232,0.00120903,0.00120903,0.00120903
113,4457.34,0.45015,0.38355,1.02013,0.96466,0.97307,0.98522,0.89403,0.43706,0.33279,1.04373,0.00120491,0.00120491,0.00120491
114,4498.71,0.44977,0.3858,1.00607,0.98047,0.97917,0.98557,0.93409,0.3492,0.26864,0.93964,0.00120078,0.00120078,0.00120078
115,4541.54,0.45333,0.39931,1.01379,0.97709,0.99385,0.99453,0.95156,0.34634,0.24103,0.93921,0.00119666,0.00119666,0.00119666
116,4582.74,0.45844,0.39141,1.01223,0.96546,0.9375,0.98756,0.93416,0.34559,0.31563,0.93059,0.00119253,0.00119253,0.00119253
117,4626.49,0.45345,0.37656,1.00353,0.98626,0.98458,0.99411,0.95124,0.30997,0.22453,0.90669,0.0011884,0.0011884,0.0011884
118,4671,0.4627,0.37419,1.01635,0.96286,0.99133,0.99371,0.94675,0.32546,0.23483,0.91721,0.00118428,0.00118428,0.00118428
119,4718.04,0.48322,0.3755,1.0195,0.3983,0.61042,0.53299,0.14458,2.89358,3.00949,4.91346,0.00118015,0.00118015,0.00118015
120,4760.31,0.42325,0.36625,0.99474,0.4179,0.85694,0.72208,0.22386,2.76115,2.73414,4.00801,0.00117603,0.00117603,0.00117603
121,4805.7,0.44378,0.37654,1.01922,0.95024,0.92986,0.98662,0.79813,0.7733,0.59151,1.34615,0.0011719,0.0011719,0.0011719
122,4855.51,0.45149,0.39037,0.99131,0.9432,0.95267,0.99015,0.89711,0.4353,0.35487,1.06313,0.00116778,0.00116778,0.00116778
123,4908.69,0.43475,0.36391,0.9906,0.97955,0.97292,0.9926,0.92514,0.35622,0.27146,0.9503,0.00116365,0.00116365,0.00116365
124,4963.08,0.44275,0.38616,1.00209,0.95823,0.99375,0.99285,0.9426,0.33795,0.26757,0.9274,0.00115952,0.00115952,0.00115952
125,5010.62,0.45399,0.38235,0.99761,0.97686,0.97134,0.99111,0.93563,0.36292,0.27215,0.9296,0.0011554,0.0011554,0.0011554
126,5062.47,0.44528,0.38817,1.00252,0.96588,0.98611,0.99241,0.93594,0.33096,0.24022,0.92024,0.00115127,0.00115127,0.00115127
127,5115.64,0.43803,0.38014,0.99574,0.97928,0.9828,0.99417,0.93815,0.35932,0.25379,0.94585,0.00114715,0.00114715,0.00114715
128,5167.94,0.44411,0.36,1.01499,0.98733,0.97014,0.99406,0.92984,0.37391,0.25088,0.94871,0.00114302,0.00114302,0.00114302
129,5218.08,0.45434,0.37403,1.02679,0.95212,0.96505,0.98242,0.83802,0.4914,0.39427,1.07954,0.00113889,0.00113889,0.00113889
130,5267.93,0.43419,0.36804,0.99904,0.99308,0.98681,0.9948,0.92374,0.3826,0.25245,0.96473,0.00113477,0.00113477,0.00113477
131,5316.6,0.46341,0.37924,1.01699,0.99187,0.99109,0.99475,0.9525,0.32558,0.20874,0.92022,0.00113064,0.00113064,0.00113064
132,5368.23,0.43977,0.34696,0.99299,0.98923,0.96656,0.99419,0.93932,0.37005,0.25203,0.95656,0.00112652,0.00112652,0.00112652
133,5421.95,0.42823,0.34275,0.99437,0.98602,0.95718,0.99258,0.93406,0.36261,0.28506,0.94834,0.00112239,0.00112239,0.00112239
134,5473.73,0.43377,0.35192,1.00401,0.98482,0.98056,0.99449,0.94858,0.33893,0.23717,0.93936,0.00111827,0.00111827,0.00111827
135,5525.52,0.43612,0.33991,1.00134,0.9895,0.96548,0.99494,0.94723,0.35807,0.25452,0.94286,0.00111414,0.00111414,0.00111414
136,5581.03,0.42298,0.34322,0.98641,0.9806,0.97917,0.99352,0.94067,0.35544,0.24862,0.95177,0.00111001,0.00111001,0.00111001
137,5630.06,0.43422,0.3484,0.98409,0.97873,0.99984,0.99467,0.94515,0.33992,0.24143,0.93631,0.00110589,0.00110589,0.00110589
138,5685.73,0.45445,0.37282,1.01642,0.99011,0.97404,0.9942,0.94473,0.34308,0.27586,0.93799,0.00110176,0.00110176,0.00110176
139,5732.8,0.4463,0.37001,0.99598,0.98061,0.98671,0.99318,0.91926,0.38945,0.26912,0.96627,0.00109764,0.00109764,0.00109764
140,5785.49,0.44003,0.3592,1.0111,0.94511,0.97878,0.98965,0.9292,0.36979,0.2894,0.95178,0.00109351,0.00109351,0.00109351
141,5833.11,0.45899,0.36911,0.99311,0.90959,0.90163,0.92112,0.63965,1.09293,0.73693,1.74788,0.00108938,0.00108938,0.00108938
142,5885.84,0.43544,0.35292,0.99579,0.83431,0.91283,0.97414,0.86006,0.5473,0.57881,1.11622,0.00108526,0.00108526,0.00108526
143,5941.87,0.45196,0.3675,1.0046,0.97352,0.96218,0.99261,0.92776,0.41615,0.31079,0.98734,0.00108113,0.00108113,0.00108113
144,5993.26,0.45071,0.36979,1.01358,0.97669,0.99174,0.99455,0.93069,0.37638,0.28394,0.97704,0.00107701,0.00107701,0.00107701
145,6044.83,0.44508,0.39023,1.01213,0.97905,0.98494,0.99474,0.94452,0.34644,0.2694,0.94812,0.00107288,0.00107288,0.00107288
146,6100.55,0.43559,0.37414,1.00359,0.98903,0.98227,0.99383,0.94728,0.35323,0.26448,0.9465,0.00106876,0.00106876,0.00106876
147,6155.2,0.43218,0.37082,0.99712,0.97459,0.97781,0.99349,0.95296,0.33171,0.24752,0.93087,0.00106463,0.00106463,0.00106463
148,6209.97,0.4449,0.37778,1.0001,0.97475,0.97917,0.99241,0.95305,0.34581,0.2662,0.92475,0.0010605,0.0010605,0.0010605
149,6262.87,0.4339,0.33417,0.99485,0.97665,0.98454,0.98983,0.93567,0.34833,0.26399,0.92639,0.00105638,0.00105638,0.00105638
150,6315.98,0.44371,0.34196,1.0051,0.96499,0.98074,0.98934,0.92799,0.37253,0.27748,1.02957,0.00105225,0.00105225,0.00105225
151,6370.98,0.42257,0.33934,0.9974,0.96592,0.96667,0.97982,0.89828,0.44364,0.34981,1.08915,0.00104813,0.00104813,0.00104813
152,6427.59,0.43543,0.33889,0.99069,0.97916,0.97222,0.98841,0.92236,0.36829,0.28043,0.97582,0.001044,0.001044,0.001044
153,6479.05,0.421,0.36478,0.99604,0.96053,0.9459,0.97542,0.6793,1.05249,0.62258,1.7795,0.00103987,0.00103987,0.00103987
154,6535.65,0.41966,0.32689,0.98613,0.96736,0.9705,0.97956,0.85853,0.54681,0.36332,1.13053,0.00103575,0.00103575,0.00103575
155,6588.95,0.43,0.35471,0.99359,0.95385,0.96597,0.98023,0.88395,0.46623,0.3623,1.06163,0.00103162,0.00103162,0.00103162
156,6640.79,0.42435,0.34196,0.98785,0.97272,0.97083,0.99042,0.93324,0.35922,0.27376,0.94656,0.0010275,0.0010275,0.0010275
157,6687.11,0.40626,0.3385,0.99026,0.98282,0.98681,0.99397,0.94751,0.3404,0.23531,0.92686,0.00102337,0.00102337,0.00102337
158,6742.55,0.41113,0.33898,0.9759,0.97448,0.98919,0.99415,0.95169,0.32728,0.23456,0.92231,0.00101925,0.00101925,0.00101925
159,6795.02,0.4208,0.34627,0.98921,0.97279,0.98611,0.99034,0.94916,0.31321,0.23373,0.90883,0.00101512,0.00101512,0.00101512
160,6850.47,0.42951,0.3619,0.99663,0.97038,0.95708,0.98891,0.9522,0.30776,0.27828,0.90364,0.00101099,0.00101099,0.00101099
161,6905.88,0.42124,0.35964,0.97793,0.97969,0.95973,0.98812,0.94363,0.30932,0.26374,0.91302,0.00100687,0.00100687,0.00100687
162,6959.66,0.40279,0.33095,0.98409,0.98176,0.97917,0.98849,0.94161,0.32778,0.26308,0.92055,0.00100274,0.00100274,0.00100274
163,7012.1,0.41871,0.35554,0.98855,0.98011,0.97968,0.98713,0.95154,0.31007,0.23979,0.91048,0.000998616,0.000998616,0.000998616
164,7066.24,0.42959,0.35836,0.98661,0.9581,0.98567,0.98678,0.94318,0.32969,0.251,0.92617,0.000994491,0.000994491,0.000994491
165,7124.14,0.42756,0.34644,0.9915,0.96965,0.97946,0.985,0.93213,0.35777,0.28604,0.95412,0.000990365,0.000990365,0.000990365
166,7178.38,0.42028,0.36045,0.98515,0.97338,0.96536,0.98859,0.95059,0.32686,0.28168,0.93567,0.000986239,0.000986239,0.000986239
167,7231.15,0.41875,0.32861,0.98973,0.97642,0.98145,0.99324,0.95438,0.32727,0.25095,0.92301,0.000982113,0.000982113,0.000982113
168,7288.97,0.40503,0.32496,0.97051,0.98752,0.97164,0.99428,0.94322,0.34138,0.24347,0.94112,0.000977987,0.000977987,0.000977987
169,7340.23,0.39002,0.3406,0.96742,0.97312,0.97957,0.99301,0.92978,0.38607,0.25971,0.97931,0.000973861,0.000973861,0.000973861
170,7394.98,0.4143,0.36001,1.00021,0.96529,0.95811,0.99278,0.93801,0.37931,0.27634,0.99178,0.000969736,0.000969736,0.000969736
171,7446.23,0.41542,0.33869,0.99349,0.82705,0.97196,0.98819,0.93491,0.35932,0.4534,0.95085,0.00096561,0.00096561,0.00096561
172,7497.39,0.41506,0.32634,0.98958,0.96832,0.95488,0.99128,0.94545,0.33778,0.27046,0.93718,0.000961484,0.000961484,0.000961484
173,7554.06,0.4162,0.33235,0.99258,0.97921,0.97986,0.99238,0.95457,0.32928,0.24362,0.927,0.000957358,0.000957358,0.000957358
174,7605.46,0.41799,0.3426,0.97976,0.97117,0.97891,0.99288,0.95759,0.31332,0.24341,0.91442,0.000953232,0.000953232,0.000953232
175,7657.17,0.42099,0.33105,0.9909,0.98764,0.98011,0.9943,0.94557,0.33325,0.22433,0.92808,0.000949106,0.000949106,0.000949106
176,7710.7,0.40882,0.32615,0.97804,0.97968,0.97598,0.99289,0.95803,0.32801,0.23914,0.92277,0.000944981,0.000944981,0.000944981
177,7764.37,0.41031,0.32796,0.99177,0.97538,0.97917,0.99206,0.95708,0.31259,0.23431,0.90592,0.000940855,0.000940855,0.000940855
178,7816.14,0.40886,0.34697,0.99635,0.98052,0.97917,0.99392,0.9592,0.31636,0.23059,0.91064,0.000936729,0.000936729,0.000936729
179,7864.14,0.39852,0.32627,0.97352,0.98056,0.97917,0.9939,0.94136,0.35817,0.25668,0.93946,0.000932603,0.000932603,0.000932603
180,7917.95,0.41499,0.35952,0.98697,0.99156,0.98705,0.99425,0.94221,0.36899,0.23127,0.95615,0.000928477,0.000928477,0.000928477
181,7969.69,0.41008,0.33097,0.97987,0.98569,0.9857,0.99461,0.93597,0.37608,0.22519,0.97991,0.000924352,0.000924352,0.000924352
182,8025.09,0.39581,0.33696,0.97383,0.97801,0.98531,0.99413,0.94504,0.34354,0.2397,0.93663,0.000920226,0.000920226,0.000920226
183,8074.93,0.42093,0.33756,0.98965,0.96693,0.98486,0.99299,0.95354,0.31062,0.22823,0.90264,0.0009161,0.0009161,0.0009161
184,8126.6,0.40389,0.3307,0.97843,0.96739,0.97916,0.99158,0.95136,0.30671,0.22015,0.90047,0.000911974,0.000911974,0.000911974
