epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,19519.8,0.66218,0.44592,1.13345,0.14535,0.26596,0.12726,0.02855,3.57928,4.50466,5.69773,0.0009605,0.0009605,0.0009605
44,19971.5,0.66152,0.45962,1.12645,0.68804,0.50447,0.64881,0.29817,1.97471,2.15065,2.15028,0.00093575,0.00093575,0.00093575
45,20424,0.66219,0.45952,1.13744,0.12635,0.18617,0.08919,0.02072,4.00626,4.63514,7.16759,0.000911,0.000911,0.000911
46,20876.2,0.66207,0.44634,1.13082,0.99471,0.99995,0.995,0.8898,0.51052,0.26941,0.97245,0.00088625,0.00088625,0.00088625
47,21328.7,0.66734,0.44077,1.13135,0.97842,0.96446,0.99094,0.82007,0.71326,0.44135,1.13046,0.0008615,0.0008615,0.0008615
48,21779.8,0.64801,0.43765,1.13194,0.9756,0.96809,0.98841,0.85336,0.60693,0.41178,1.06586,0.00083675,0.00083675,0.00083675
49,22231.6,0.64591,0.434,1.12264,0.56117,0.49655,0.53984,0.27859,1.79411,2.17491,2.17831,0.000812,0.000812,0.000812
50,22682.8,0.65456,0.44906,1.12895,0.9996,1,0.995,0.90003,0.50186,0.26838,0.96422,0.00078725,0.00078725,0.00078725
51,23133.5,0.67607,0.45486,1.13979,0.90282,0.84011,0.92899,0.70113,0.95447,1.00931,1.34131,0.0007625,0.0007625,0.0007625
52,23584.3,0.64331,0.43563,1.13279,0.43275,0.78723,0.65842,0.37222,1.75761,2.46434,2.42472,0.00073775,0.00073775,0.00073775
53,24037.6,0.65308,0.43813,1.13239,0.27751,0.30851,0.19561,0.07415,2.80401,4.41769,3.6427,0.000713,0.000713,0.000713
54,24487.5,0.65767,0.43693,1.13728,0.99939,1,0.995,0.89049,0.54248,0.29205,1.00325,0.00068825,0.00068825,0.00068825
55,24937.9,0.66004,0.44114,1.12872,0.9889,1,0.99489,0.90159,0.4949,0.25994,0.964,0.0006635,0.0006635,0.0006635
56,25388.4,0.64505,0.43721,1.12866,0.99948,1,0.995,0.90887,0.49322,0.25029,0.96989,0.00063875,0.00063875,0.00063875
57,25839.3,0.65157,0.42763,1.12957,1,0.99865,0.995,0.91426,0.48337,0.26288,0.96283,0.000614,0.000614,0.000614
58,26289.2,0.65279,0.43182,1.12427,0.96778,0.92021,0.97757,0.76866,0.81786,0.59,1.29489,0.00058925,0.00058925,0.00058925
59,26743.1,0.65482,0.43833,1.12849,0.99924,1,0.995,0.89447,0.52187,0.29684,0.97917,0.0005645,0.0005645,0.0005645
60,27193.5,0.63396,0.42199,1.11195,1,0.99944,0.995,0.88649,0.57017,0.28907,1.01322,0.00053975,0.00053975,0.00053975
61,27644.7,0.64481,0.42326,1.12588,0.99917,1,0.995,0.90792,0.48882,0.26032,0.95545,0.000515,0.000515,0.000515
62,28092.8,0.64561,0.43585,1.12626,0.9984,1,0.995,0.9047,0.49591,0.25301,0.96011,0.00049025,0.00049025,0.00049025
63,28544.6,0.62511,0.42236,1.11824,0.99963,1,0.995,0.90938,0.4918,0.2497,0.9567,0.0004655,0.0004655,0.0004655
64,28995.5,0.62798,0.40874,1.11148,0.139,0.19149,0.10199,0.02137,3.61449,4.54618,5.8653,0.00044075,0.00044075,0.00044075
65,29448.2,0.63631,0.42422,1.1145,0.99979,1,0.995,0.91472,0.48531,0.25099,0.95053,0.000416,0.000416,0.000416
