epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,12424.3,0.52378,0.52595,1.05401,0.94837,0.96262,0.97113,0.90013,0.36214,0.30007,0.97484,0.00112316,0.00112316,0.00112316
43,12756.2,0.51248,0.51891,1.04712,0.92592,0.94387,0.98022,0.88362,0.38355,0.34929,0.98095,0.00112006,0.00112006,0.00112006
44,13081.5,0.49823,0.50337,1.03163,0.86082,0.88262,0.963,0.90532,0.35389,0.3322,0.97744,0.00111697,0.00111697,0.00111697
45,13409.7,0.49897,0.53828,1.04352,0.80173,0.65785,0.81495,0.51912,1.52336,0.97888,2.03957,0.00111388,0.00111388,0.00111388
46,13736.9,0.50859,0.50634,1.05076,0.80991,0.75252,0.88907,0.59556,1.05267,0.77788,1.84884,0.00111078,0.00111078,0.00111078
47,14066.7,0.51054,0.49364,1.05345,0.91904,0.94383,0.97207,0.8994,0.37018,0.33276,0.98482,0.00110769,0.00110769,0.00110769
48,14397.7,0.52325,0.49868,1.046,0.883,0.94245,0.93731,0.85618,0.40987,0.38728,1.04654,0.00110459,0.00110459,0.00110459
49,14719.9,0.49001,0.49942,1.03407,0.94794,0.96063,0.98193,0.87735,0.44922,0.31548,1.03173,0.0011015,0.0011015,0.0011015
50,15043.9,0.48752,0.46745,1.04599,0.94511,0.96799,0.96674,0.82641,0.42863,0.32912,1.08623,0.00109841,0.00109841,0.00109841
51,15369.4,0.4819,0.46568,1.0296,0.96377,0.93098,0.98621,0.90383,0.41844,0.31836,1.01702,0.00109531,0.00109531,0.00109531
52,15697.3,0.48389,0.48425,1.02787,0.30873,0.56516,0.40729,0.15767,2.48959,1.91029,5.1694,0.00109222,0.00109222,0.00109222
53,16023.4,0.48504,0.4635,1.03291,0.94613,0.9435,0.97257,0.91318,0.37001,0.29799,0.98031,0.00108913,0.00108913,0.00108913
54,16352.3,0.4919,0.4872,1.03242,0.89448,0.92359,0.97622,0.90493,0.35929,0.31407,0.97458,0.00108603,0.00108603,0.00108603
55,16720.6,0.48244,0.4674,1.03011,0.88913,0.89015,0.89661,0.83268,0.36927,0.35247,0.97176,0.00108294,0.00108294,0.00108294
56,17079.5,0.47561,0.45526,1.03006,0.71359,0.70928,0.80827,0.59383,1.0039,0.91131,2.26058,0.00107984,0.00107984,0.00107984
57,17442.7,0.48941,0.4527,1.04321,0.92678,0.95463,0.96884,0.87496,0.41757,0.27636,1.01084,0.00107675,0.00107675,0.00107675
58,17800.9,0.48137,0.47118,1.03089,0.98273,0.94232,0.99084,0.9128,0.36309,0.29273,0.97574,0.00107366,0.00107366,0.00107366
59,18158.1,0.47753,0.4511,1.02122,0.96771,0.95273,0.98468,0.9055,0.37674,0.2805,0.99254,0.00107056,0.00107056,0.00107056
60,18512.4,0.47596,0.44704,1.02665,0.97807,0.96912,0.9878,0.90893,0.37874,0.27294,0.97816,0.00106747,0.00106747,0.00106747
61,18861.9,0.44969,0.42326,1.02039,0.97306,0.947,0.98599,0.91599,0.36845,0.29137,0.97579,0.00106437,0.00106437,0.00106437
62,19206.6,0.47244,0.44511,1.02364,0.17036,0.58994,0.24639,0.05219,3.46921,5.59932,9.37443,0.00106128,0.00106128,0.00106128
63,19562.6,0.46728,0.4615,1.03112,0.95581,0.98707,0.99112,0.91962,0.35097,0.24111,0.96127,0.00105819,0.00105819,0.00105819
64,19927.4,0.48574,0.4703,1.0374,0.63181,0.73514,0.74666,0.46875,1.46432,1.17432,3.44864,0.00105509,0.00105509,0.00105509
65,20276.4,0.47417,0.46019,1.01762,0.95088,0.963,0.98911,0.91819,0.36466,0.29928,0.97364,0.001052,0.001052,0.001052
66,20638.6,0.46321,0.44403,1.01282,0.97937,0.98227,0.99428,0.9308,0.34448,0.24476,0.95419,0.00104891,0.00104891,0.00104891
67,20996,0.47093,0.4219,1.02491,0.94486,0.95855,0.9885,0.90225,0.42414,0.29661,1.02822,0.00104581,0.00104581,0.00104581
68,21366.1,0.47267,0.43422,1.01627,0.98145,0.97819,0.99208,0.92979,0.35857,0.24809,0.96604,0.00104272,0.00104272,0.00104272
69,21717.8,0.46543,0.42899,1.0173,0.44634,0.56824,0.57634,0.19101,3.09417,2.13046,6.94804,0.00103962,0.00103962,0.00103962
70,22070.5,0.45032,0.42107,1.00236,0.97396,0.96867,0.98714,0.8575,0.41031,0.31824,1.05531,0.00103653,0.00103653,0.00103653
71,22427.1,0.46389,0.42721,1.01642,0.96043,0.97895,0.98085,0.91438,0.36553,0.23611,0.97731,0.00103344,0.00103344,0.00103344
72,22776.8,0.44632,0.39815,1.01626,0.96901,0.97147,0.99199,0.90952,0.36934,0.28073,0.97482,0.00103034,0.00103034,0.00103034
73,23142.4,0.4358,0.41282,0.99482,0.96075,0.97835,0.9704,0.89761,0.35193,0.23461,0.97057,0.00102725,0.00102725,0.00102725
74,23508.4,0.44917,0.42987,1.00767,0.9516,0.97466,0.97149,0.90126,0.36033,0.26238,0.97943,0.00102416,0.00102416,0.00102416
75,23860.1,0.45272,0.41347,1.01382,0.95006,0.97457,0.97646,0.89817,0.37464,0.23952,1.00139,0.00102106,0.00102106,0.00102106
76,24228.4,0.45162,0.4335,1.01042,0.95958,0.9775,0.96802,0.89245,0.35723,0.26888,0.97157,0.00101797,0.00101797,0.00101797
77,24578.1,0.46338,0.42812,1.01991,0.97803,0.96286,0.99293,0.92181,0.35129,0.26588,0.97533,0.00101488,0.00101488,0.00101488
78,24944.5,0.45987,0.43074,1.01401,0.96187,0.95311,0.9839,0.90509,0.36029,0.2563,0.97156,0.00101178,0.00101178,0.00101178
79,25311.4,0.4474,0.41994,1.00843,0.96807,0.9751,0.98111,0.92159,0.34622,0.23625,0.95979,0.00100869,0.00100869,0.00100869
80,25670.6,0.43733,0.39225,0.99064,0.83729,0.91664,0.91414,0.85401,0.35349,0.34205,0.96217,0.00100559,0.00100559,0.00100559
81,26026.1,0.45582,0.41018,1.01329,0.9587,0.98254,0.97977,0.91267,0.35415,0.23652,0.96354,0.0010025,0.0010025,0.0010025
82,26374.1,0.46002,0.39401,1.01847,0.97324,0.98576,0.99132,0.92814,0.34074,0.2096,0.95888,0.000999406,0.000999406,0.000999406
83,26736.7,0.45573,0.39979,1.01165,0.96535,0.95412,0.98506,0.84174,0.5456,0.34256,1.29628,0.000996313,0.000996313,0.000996313
84,27109.7,0.44195,0.39971,1.00197,0.99042,0.97791,0.9912,0.91666,0.36543,0.2307,0.97095,0.000993219,0.000993219,0.000993219
85,27480.9,0.43913,0.43459,1.00726,0.96719,0.96117,0.97421,0.90973,0.34722,0.24931,0.96786,0.000990125,0.000990125,0.000990125
86,27826.4,0.43975,0.41815,1.00867,0.92273,0.96582,0.97738,0.90311,0.34304,0.28868,0.96197,0.000987031,0.000987031,0.000987031
87,28185.9,0.44159,0.40188,1.0117,0.95227,0.97143,0.99036,0.90356,0.37524,0.29007,0.99346,0.000983938,0.000983938,0.000983938
88,28542.6,0.42538,0.3827,0.99852,0.94226,0.98283,0.98723,0.889,0.37995,0.26304,1.00645,0.000980844,0.000980844,0.000980844
89,28909.4,0.44811,0.39013,1.00906,0.98803,0.9723,0.98957,0.90478,0.3984,0.2425,0.99486,0.00097775,0.00097775,0.00097775
90,29277.5,0.43232,0.41089,0.99927,0.98303,0.96513,0.99074,0.88011,0.45128,0.27989,1.0424,0.000974656,0.000974656,0.000974656
91,29625,0.42712,0.39287,0.99588,0.97457,0.97081,0.99216,0.93818,0.35273,0.23964,0.96866,0.000971562,0.000971562,0.000971562
92,29982.7,0.4261,0.39105,0.99929,0.97149,0.94079,0.99222,0.88302,0.38915,0.30398,0.99741,0.000968469,0.000968469,0.000968469
93,30335.7,0.44268,0.40488,1.00979,0.92837,0.93403,0.95742,0.88685,0.35423,0.26856,0.96218,0.000965375,0.000965375,0.000965375
94,30696.5,0.43623,0.35995,1.00194,0.96606,0.95847,0.98792,0.92064,0.34417,0.23782,0.96201,0.000962281,0.000962281,0.000962281
95,31063.7,0.43729,0.39777,1.00713,0.98129,0.97584,0.98726,0.91801,0.36168,0.23685,0.97481,0.000959187,0.000959187,0.000959187
96,31415.7,0.42237,0.37392,0.99333,0.9649,0.96996,0.99043,0.89776,0.42239,0.25881,1.01357,0.000956094,0.000956094,0.000956094
97,31774.9,0.41731,0.37551,0.98934,0.94978,0.95185,0.98988,0.93233,0.33886,0.25375,0.95161,0.000953,0.000953,0.000953
98,32127.8,0.43369,0.38538,1.00258,0.96413,0.97392,0.98908,0.91638,0.36858,0.24405,0.97599,0.000949906,0.000949906,0.000949906
99,32493.7,0.42108,0.37436,0.99747,0.66036,0.67558,0.80591,0.47759,1.65467,1.19172,4.47689,0.000946812,0.000946812,0.000946812
100,32844.5,0.42604,0.37471,0.99166,0.84007,0.89309,0.95519,0.72215,0.85839,0.54327,2.01755,0.000943719,0.000943719,0.000943719
101,33212.8,0.44576,0.38586,1.01078,0.90763,0.92202,0.97685,0.8313,0.58032,0.41604,1.26336,0.000940625,0.000940625,0.000940625
102,33561.5,0.41518,0.34732,0.99239,0.96022,0.97348,0.97627,0.90864,0.34849,0.22871,0.96765,0.000937531,0.000937531,0.000937531
103,33941.2,0.4322,0.35782,1.00394,0.96447,0.97438,0.98007,0.92424,0.34447,0.23142,0.96737,0.000934438,0.000934438,0.000934438
104,34280.5,0.43166,0.36401,1.00198,0.96399,0.944,0.97023,0.89796,0.36019,0.25439,0.98184,0.000931344,0.000931344,0.000931344
105,34643.1,0.42968,0.37399,1.00065,0.97023,0.97283,0.98878,0.92038,0.34116,0.22064,0.95246,0.00092825,0.00092825,0.00092825
106,35011.2,0.43033,0.38187,1.00486,0.95831,0.98598,0.98547,0.91724,0.37331,0.23192,0.9756,0.000925156,0.000925156,0.000925156
107,35360.8,0.42984,0.37385,0.99816,0.95606,0.97704,0.98927,0.88847,0.39629,0.2593,1.03587,0.000922063,0.000922063,0.000922063
108,35714,0.39988,0.37142,0.98646,0.96151,0.97928,0.98924,0.92841,0.34569,0.22294,0.95886,0.000918969,0.000918969,0.000918969
109,36071.4,0.42375,0.39296,1.00172,0.98886,0.97175,0.99362,0.9235,0.37111,0.24485,0.97031,0.000915875,0.000915875,0.000915875
110,36423.6,0.42232,0.36193,0.98523,0.9877,0.98344,0.99054,0.92762,0.35363,0.22821,0.96312,0.000912781,0.000912781,0.000912781
111,36783.2,0.41902,0.35403,0.98571,0.96485,0.97217,0.97791,0.91602,0.32713,0.22678,0.94438,0.000909688,0.000909688,0.000909688
112,37147.2,0.41083,0.35035,0.99364,0.9555,0.958,0.97895,0.86376,0.546,0.35643,1.30915,0.000906594,0.000906594,0.000906594
113,37517.4,0.43567,0.3775,1.00194,0.95614,0.97078,0.96692,0.90066,0.36341,0.2788,0.96599,0.0009035,0.0009035,0.0009035
114,37884.8,0.42615,0.36945,0.99263,0.98604,0.97452,0.99156,0.92872,0.35534,0.22865,0.9594,0.000900406,0.000900406,0.000900406
115,38248.5,0.41939,0.3592,0.98688,0.98765,0.9805,0.99302,0.93687,0.34285,0.21875,0.95717,0.000897313,0.000897313,0.000897313
116,38597.4,0.42623,0.3762,0.99822,0.96659,0.97421,0.98332,0.92568,0.34078,0.23069,0.95683,0.000894219,0.000894219,0.000894219
117,38968.6,0.41658,0.35479,0.99319,0.98728,0.97283,0.99338,0.918,0.33931,0.20612,0.95623,0.000891125,0.000891125,0.000891125
118,39335.4,0.41837,0.35459,0.98883,0.9534,0.97215,0.97716,0.91876,0.34291,0.23541,0.95769,0.000888031,0.000888031,0.000888031
119,39684.5,0.40306,0.36175,0.97946,0.96928,0.9753,0.9702,0.91112,0.33415,0.22285,0.95352,0.000884938,0.000884938,0.000884938
120,40051.8,0.4122,0.34785,0.99212,0.99111,0.98694,0.99286,0.93746,0.32127,0.19293,0.93866,0.000881844,0.000881844,0.000881844
121,40411.8,0.40386,0.35839,0.99396,0.98263,0.96272,0.99209,0.93685,0.36283,0.23803,0.98382,0.00087875,0.00087875,0.00087875
122,40793.3,0.4117,0.34989,0.99489,0.96684,0.96672,0.97853,0.91034,0.37144,0.23859,0.97634,0.000875656,0.000875656,0.000875656
123,41156.1,0.42245,0.36407,0.98299,0.89138,0.6446,0.7779,0.47816,1.60832,1.53404,4.41379,0.000872563,0.000872563,0.000872563
124,41518.7,0.40725,0.34491,0.98395,0.96647,0.97406,0.99205,0.9291,0.34312,0.21564,0.95855,0.000869469,0.000869469,0.000869469
125,41891.8,0.40666,0.34549,0.98192,0.94994,0.80972,0.95176,0.70229,1.04593,0.59476,2.34669,0.000866375,0.000866375,0.000866375
126,42246.5,0.42096,0.3529,0.99737,0.6241,0.61546,0.58531,0.30844,2.13031,2.1717,5.17106,0.000863281,0.000863281,0.000863281
127,42599.7,0.40549,0.35903,0.98353,0.95656,0.98369,0.99416,0.92319,0.33495,0.21618,0.95811,0.000860188,0.000860188,0.000860188
128,42961.4,0.40325,0.38082,0.98705,0.99161,0.98248,0.99397,0.92726,0.33814,0.2097,0.94738,0.000857094,0.000857094,0.000857094
129,43325.6,0.40555,0.34117,0.99199,0.98842,0.98193,0.99313,0.93873,0.33047,0.20566,0.94582,0.000854,0.000854,0.000854
130,43687,0.41708,0.35269,1.00335,0.94909,0.86575,0.93782,0.64709,1.41363,0.6136,3.1465,0.000850906,0.000850906,0.000850906
